gain	13	23	-99.36
gain	23	13	-99.36
gain	13	24	-106.40
gain	24	13	-106.40
gain	14	15	-112.69
gain	15	14	-112.69
gain	14	16	-105.82
gain	16	14	-105.82
gain	14	17	-101.45
gain	17	14	-101.45
gain	14	18	-95.55
gain	18	14	-95.55
gain	14	19	-85.00
gain	19	14	-85.00
gain	14	20	-114.82
gain	20	14	-114.82
gain	14	21	-116.35
gain	21	14	-116.35
gain	14	22	-101.84
gain	22	14	-101.84
gain	14	23	-103.12
gain	23	14	-103.12
gain	14	24	-100.79
gain	24	14	-100.79
gain	15	16	-83.47
gain	16	15	-83.47
gain	15	17	-94.07
gain	17	15	-94.07
gain	15	18	-107.96
gain	18	15	-107.96
gain	15	19	-113.88
gain	19	15	-113.88
gain	15	20	-82.10
gain	20	15	-82.10
gain	15	21	-94.62
gain	21	15	-94.62
gain	15	22	-100.74
gain	22	15	-100.74
gain	15	23	-110.68
gain	23	15	-110.68
gain	15	24	-110.22
gain	24	15	-110.22
gain	16	17	-78.02
gain	17	16	-78.02
gain	16	18	-102.80
gain	18	16	-102.80
gain	16	19	-110.85
gain	19	16	-110.85
gain	16	20	-90.90
gain	20	16	-90.90
gain	16	21	-82.50
gain	21	16	-82.50
gain	16	22	-98.07
gain	22	16	-98.07
gain	16	23	-101.23
gain	23	16	-101.23
gain	16	24	-103.83
gain	24	16	-103.83
gain	17	18	-87.16
gain	18	17	-87.16
gain	17	19	-98.84
gain	19	17	-98.84
gain	17	20	-104.30
gain	20	17	-104.30
gain	17	21	-91.62
gain	21	17	-91.62
gain	17	22	-80.04
gain	22	17	-80.04
gain	17	23	-93.81
gain	23	17	-93.81
gain	17	24	-100.50
gain	24	17	-100.50
gain	18	19	-82.61
gain	19	18	-82.61
gain	18	20	-106.82
gain	20	18	-106.82
gain	18	21	-96.57
gain	21	18	-96.57
gain	18	22	-95.33
gain	22	18	-95.33
gain	18	23	-83.38
gain	23	18	-83.38
gain	18	24	-92.91
gain	24	18	-92.91
gain	19	20	-111.15
gain	20	19	-111.15
gain	19	21	-109.57
gain	21	19	-109.57
gain	19	22	-100.56
gain	22	19	-100.56
gain	19	23	-92.75
gain	23	19	-92.75
gain	19	24	-81.04
gain	24	19	-81.04
gain	20	21	-87.03
gain	21	20	-87.03
gain	20	22	-97.36
gain	22	20	-97.36
gain	20	23	-105.68
gain	23	20	-105.68
gain	20	24	-110.28
gain	24	20	-110.28
gain	21	22	-88.03
gain	22	21	-88.03
gain	21	23	-102.34
gain	23	21	-102.34
gain	21	24	-102.99
gain	24	21	-102.99
gain	22	23	-86.50
gain	23	22	-86.50
gain	22	24	-94.82
gain	24	22	-94.82
gain	23	24	-84.94
gain	24	23	-84.94
noise	0	-105.00	4.00
noise	1	-105.00	4.00
noise	2	-105.00	4.00
noise	3	-105.00	4.00
noise	4	-105.00	4.00
noise	5	-105.00	4.00
noise	6	-105.00	4.00
noise	7	-105.00	4.00
noise	8	-105.00	4.00
noise	9	-105.00	4.00
noise	10	-105.00	4.00
noise	11	-105.00	4.00
noise	12	-105.00	4.00
noise	13	-105.00	4.00
noise	14	-105.00	4.00
noise	15	-105.00	4.00
noise	16	-105.00	4.00
noise	17	-105.00	4.00
noise	18	-105.00	4.00
noise	19	-105.00	4.00
noise	20	-105.00	4.00
noise	21	-105.00	4.00
noise	22	-105.00	4.00
noise	23	-105.00	4.00
noise	24	-105.00	4.00
